player_name,player_id,min_tourn_date,max_tourn_date,total_matches
Julia Mertins,216721,1990-10-22 00:00:00,1990-10-22 00:00:00,1
Julia Middendorf,221190,2018-07-23 00:00:00,2022-11-14 00:00:00,91
Julia Mihaela Moldovan,211181,2011-06-20 00:00:00,2011-06-20 00:00:00,1
Julia Mikulski,213684,2013-05-06 00:00:00,2019-10-14 00:00:00,19
Julia Millan Tejedor,260419,2022-07-25 00:00:00,2022-07-25 00:00:00,1
Julia Moriarty,205615,2006-10-23 00:00:00,2015-01-26 00:00:00,141
Julia Muir,202520,1987-07-26 00:00:00,1996-03-28 00:00:00,24
Julia Octavia Groblewski,215639,2015-10-19 00:00:00,2015-10-19 00:00:00,1
Julia Oczachowska,215999,2016-06-06 00:00:00,2021-11-22 00:00:00,44
Julia Orswall,260282,2022-06-20 00:00:00,2022-06-20 00:00:00,1
Julia Oussanova,204050,1998-10-28 00:00:00,1999-10-25 00:00:00,3
Julia Paetow,205404,2002-09-30 00:00:00,2009-08-17 00:00:00,37
Julia Parasyuk,203384,2005-08-08 00:00:00,2012-05-21 00:00:00,158
Julia Payola,214145,2013-11-04 00:00:00,2021-10-25 00:00:00,176
Julia Peer,259756,2022-01-31 00:00:00,2022-05-23 00:00:00,6
Julia Podgorochna,204789,1996-10-14 00:00:00,1998-07-13 00:00:00,7
Julia Potterton,224436,1972-05-01 00:00:00,1978-07-17 00:00:00,9
Julia Przybylska,215972,2016-05-23 00:00:00,2017-08-28 00:00:00,5
Julia Pugach,208455,2003-08-18 00:00:00,2005-08-08 00:00:00,9
Julia Rehberg,215648,2015-10-26 00:00:00,2015-10-26 00:00:00,1
Julia Richardet,259766,2022-02-07 00:00:00,2022-02-07 00:00:00,1
Julia Riera,220699,2017-09-11 00:00:00,2022-11-28 00:00:00,161
Julia Rissanen,210019,2008-07-28 00:00:00,2008-07-28 00:00:00,1
Julia Roca Valverde,208194,2002-09-23 00:00:00,2003-04-27 00:00:00,5
Julia Rocha De Macedo Moraes,254736,2021-11-08 00:00:00,2021-11-29 00:00:00,5
Julia Romanova,207073,2000-09-25 00:00:00,2000-09-25 00:00:00,3
Julia Ronney,221115,2018-06-04 00:00:00,2021-06-28 00:00:00,9
Julia Rosenquist,214324,2014-03-17 00:00:00,2019-09-09 00:00:00,66
Julia Sack,207311,2000-10-30 00:00:00,2001-11-12 00:00:00,4
Julia Samuseva,205813,2008-10-13 00:00:00,2013-11-04 00:00:00,106
Julia Scaringe,204745,1999-07-19 00:00:00,2003-07-28 00:00:00,5
Julia Schiller,210673,2010-06-21 00:00:00,2011-08-29 00:00:00,4
Julia Schruff,201361,1997-07-30 00:00:00,2011-04-18 00:00:00,588
Julia Seidlmann,236149,1993-09-06 00:00:00,1993-09-06 00:00:00,2
Julia Smith,204813,1999-04-26 00:00:00,2002-09-16 00:00:00,42
Julia Sorrells,222195,2019-06-10 00:00:00,2019-06-10 00:00:00,1
Julia Spiridonova,209115,2005-08-08 00:00:00,2005-08-08 00:00:00,1
Julia Stamatova,206336,2009-08-31 00:00:00,2022-11-14 00:00:00,712
Julia Stusek,260847,2022-10-17 00:00:00,2022-11-14 00:00:00,9
Julia Suzuki,215628,2015-10-12 00:00:00,2015-10-12 00:00:00,1
Julia Terziyska,211456,2011-09-26 00:00:00,2022-11-21 00:00:00,324
Julia Thiem,214246,2014-01-13 00:00:00,2016-08-22 00:00:00,27
Julia Traub,221353,2018-09-24 00:00:00,2022-12-19 00:00:00,25
Julia Trunk,205583,2006-07-31 00:00:00,2011-11-07 00:00:00,13
Julia Vakulenko,201360,1998-09-28 00:00:00,2010-01-18 00:00:00,428
Julia Valetova,203380,2008-10-20 00:00:00,2019-08-19 00:00:00,95
Julia Victoria Rennert,220772,2017-10-30 00:00:00,2022-11-21 00:00:00,22
Julia Viesi Santoro Pereira,259602,2022-01-10 00:00:00,2022-05-09 00:00:00,2
Julia Vulpio,215557,2015-09-14 00:00:00,2018-10-29 00:00:00,39
Julia Wachaczyk,206030,2010-08-09 00:00:00,2022-10-10 00:00:00,336
Julia Wagner,216165,2016-08-22 00:00:00,2016-08-22 00:00:00,1
Julia Wais,209400,2006-07-31 00:00:00,2008-07-21 00:00:00,3
Julia Zakharova,203439,2010-03-29 00:00:00,2014-03-31 00:00:00,6
Julia Zlateva,261095,2022-11-28 00:00:00,2022-12-05 00:00:00,3
Juliana Alzate,208827,2004-09-13 00:00:00,2004-09-13 00:00:00,1
Juliana Botelho,205144,2004-07-12 00:00:00,2011-08-22 00:00:00,21
Juliana Brand,230188,1981-04-13 00:00:00,1981-04-13 00:00:00,1
Juliana Carton,221599,2019-07-29 00:00:00,2019-07-29 00:00:00,1
Juliana Castellanos Fernandez,216218,2016-08-22 00:00:00,2016-08-22 00:00:00,1
Juliana Catalina Madrid Torres,221427,2018-11-05 00:00:00,2019-10-28 00:00:00,5
Juliana Cordero,208148,2002-08-05 00:00:00,2002-11-11 00:00:00,6
Juliana Figueroa Teusa,255650,2021-11-15 00:00:00,2021-11-15 00:00:00,1
Juliana Franco,208822,2004-09-13 00:00:00,2004-09-13 00:00:00,1
Juliana Gajic,210720,2010-07-26 00:00:00,2010-12-06 00:00:00,2
Juliana Garcia,201857,1996-09-30 00:00:00,1998-06-23 00:00:00,10
Juliana Goncalves,211503,2011-10-03 00:00:00,2012-03-26 00:00:00,4
Juliana Gorka,216730,1990-09-24 00:00:00,1991-09-30 00:00:00,3
Juliana Jofre,211605,2012-03-19 00:00:00,2015-04-06 00:00:00,3
Juliana Jonsdottir,212512,1997-05-07 00:00:00,1997-05-07 00:00:00,1
Juliana Jose Parra Gomez,211042,2011-01-24 00:00:00,2017-12-18 00:00:00,5
Juliana Larzabal,236187,1993-10-18 00:00:00,1993-11-15 00:00:00,8
Juliana Marques,206673,1996-10-28 00:00:00,1996-10-28 00:00:00,1
Juliana Martins,235048,1990-08-13 00:00:00,1990-08-13 00:00:00,2
Juliana Munhoz,252483,2021-10-11 00:00:00,2022-07-04 00:00:00,21
Juliana Pena,211040,2011-01-24 00:00:00,2011-01-24 00:00:00,1
Juliana Pires,210084,2008-07-21 00:00:00,2008-07-21 00:00:00,1
Juliana Piumatti,206485,1994-11-28 00:00:00,1996-12-09 00:00:00,45
Juliana Rocha Cardoso,211504,2011-10-03 00:00:00,2014-08-04 00:00:00,30
Juliana Rodriguez,260718,2022-09-26 00:00:00,2022-11-28 00:00:00,5
Juliana Silva De Carvalho,211293,2011-06-27 00:00:00,2017-12-18 00:00:00,18
Juliana Sperb,223096,2020-01-27 00:00:00,2021-11-29 00:00:00,2
Juliana Tonani,236211,1993-11-01 00:00:00,1993-11-01 00:00:00,1
Juliana Valero,214058,2013-10-14 00:00:00,2019-07-22 00:00:00,23
Juliane Triebe,221137,2018-06-18 00:00:00,2022-04-25 00:00:00,51
Julianna Barbosa Bacelar,206013,2008-09-01 00:00:00,2011-11-07 00:00:00,43
Julianna Gates,205510,2003-10-20 00:00:00,2007-07-23 00:00:00,62
Julianne Welford,208201,2002-01-28 00:00:00,2003-01-27 00:00:00,2
Julie Adele Bedard,260486,2022-08-01 00:00:00,2022-08-01 00:00:00,1
Julie Ann Cadiente,207559,2000-11-20 00:00:00,2000-11-20 00:00:00,1
Julie Anthony,200930,1969-04-16 00:00:00,1979-10-01 00:00:00,221
Julie Aubert,241009,2021-07-19 00:00:00,2021-07-19 00:00:00,1
Julie Ball,216365,2016-10-31 00:00:00,2016-11-14 00:00:00,2
Julie Belgraver,221018,2018-03-19 00:00:00,2022-11-14 00:00:00,134
Julie Bigot,209589,2007-02-26 00:00:00,2007-03-05 00:00:00,3
Julie Bousseau,220708,2017-09-11 00:00:00,2019-07-15 00:00:00,3
Julie Brown,232456,1986-04-07 00:00:00,1986-09-08 00:00:00,3
Julie Byrne,215127,2015-04-20 00:00:00,2018-07-30 00:00:00,10
Julie Cass,236252,1994-03-21 00:00:00,1994-03-21 00:00:00,1
Julie Chao,209432,2006-07-17 00:00:00,2006-07-24 00:00:00,3
Julie Coin,201526,1999-11-08 00:00:00,2015-11-09 00:00:00,583
Julie Cooper,235880,1992-02-03 00:00:00,1992-02-03 00:00:00,1
Julie De Armond,213266,1991-09-02 00:00:00,1993-11-15 00:00:00,41
Julie De Roo,207156,1999-06-14 00:00:00,2002-09-16 00:00:00,7
Julie Ditty,201510,1997-01-27 00:00:00,2014-07-21 00:00:00,443
Julie Downes,232906,1987-03-23 00:00:00,1987-03-23 00:00:00,1
Julie Exum,201724,1989-04-10 00:00:00,1991-06-17 00:00:00,13
Julie Fidler,203625,1988-01-11 00:00:00,1988-01-11 00:00:00,1
Julie Filkoff,201998,1978-05-14 00:00:00,1984-12-10 00:00:00,95
Julie Foillard,213186,1990-10-29 00:00:00,1991-04-08 00:00:00,21
Julie Furard,226673,1973-08-20 00:00:00,1973-08-20 00:00:00,1
Julie Gardiner,223474,1976-12-27 00:00:00,1976-12-27 00:00:00,1
Julie Garret,214165,2013-11-11 00:00:00,2013-11-11 00:00:00,1
Julie Gervais,205714,2008-01-21 00:00:00,2022-07-04 00:00:00,184
Julie Grummel,230829,1982-05-03 00:00:00,1982-05-03 00:00:00,1
Julie Halard Decugis,200112,1987-01-19 00:00:00,2000-11-13 00:00:00,631
Julie Hanger,203951,1993-11-15 00:00:00,2001-08-06 00:00:00,135
Julie Hanrahan,200310,1973-11-08 00:00:00,1975-12-26 00:00:00,15
Julie Harrington,200975,1979-02-05 00:00:00,1984-08-28 00:00:00,219
Julie Harrison,224421,1977-06-20 00:00:00,1980-06-23 00:00:00,6
Julie Heldman,200274,1968-03-04 00:00:00,1975-08-27 00:00:00,583
Julie Herve,205456,2006-01-23 00:00:00,2007-11-05 00:00:00,7
Julie Huang,203063,1992-06-01 00:00:00,1997-09-15 00:00:00,72
Julie Hunt,223716,1970-01-12 00:00:00,1971-01-25 00:00:00,2
Julie James,203720,1974-06-03 00:00:00,1974-06-03 00:00:00,1
Julie Johns,230259,1981-07-13 00:00:00,1981-07-13 00:00:00,1
Julie Kaczmarek,231647,1984-01-09 00:00:00,1992-06-15 00:00:00,12
Julie Kirkman,226669,1973-08-20 00:00:00,1973-08-20 00:00:00,1
Julie Kosten,229491,1980-06-09 00:00:00,1980-06-09 00:00:00,3
Julie Lessiter,235982,1992-10-05 00:00:00,1992-10-05 00:00:00,1
Julie Mansour,207637,1997-12-01 00:00:00,2021-09-20 00:00:00,5
Julie McKeon,213122,1987-11-09 00:00:00,1987-11-09 00:00:00,1
Julie Mckeon,216748,1989-02-06 00:00:00,1995-07-17 00:00:00,65
Julie Myatovic,260204,2022-06-13 00:00:00,2022-11-21 00:00:00,11
Julie Noe,204370,2011-06-06 00:00:00,2016-02-01 00:00:00,22
Julie Peters,203601,1976-11-29 00:00:00,1980-12-08 00:00:00,24
Julie Pressley,224318,1978-02-13 00:00:00,1978-02-13 00:00:00,1
Julie Pullin,200073,1990-10-23 00:00:00,2003-06-23 00:00:00,578
Julie Queval,214037,2013-09-30 00:00:00,2013-09-30 00:00:00,1
Julie Razafindranaly,214233,2013-12-02 00:00:00,2016-11-07 00:00:00,27
Julie Renson Miquel,215734,2015-11-23 00:00:00,2016-05-30 00:00:00,3
Julie Richardson,200510,1983-10-03 00:00:00,1994-06-13 00:00:00,173
Julie Rotondi,207748,2000-07-31 00:00:00,2002-07-29 00:00:00,7
Julie Salla,207105,1999-07-05 00:00:00,1999-07-05 00:00:00,1
Julie Salmon,200504,1980-05-03 00:00:00,1993-08-02 00:00:00,257
Julie Saloon,231268,1983-05-02 00:00:00,1983-05-02 00:00:00,1
Julie Sappl,233735,2021-02-15 00:00:00,2021-02-22 00:00:00,2
Julie Schalch,222823,2019-10-14 00:00:00,2019-10-14 00:00:00,1
Julie Scott,208050,1999-01-04 00:00:00,2003-01-27 00:00:00,5
Julie Shiflet,201749,1989-02-13 00:00:00,2001-05-07 00:00:00,164
Julie Sinkins,213416,1991-07-15 00:00:00,1995-06-05 00:00:00,9
Julie Smekodub,208256,2002-09-16 00:00:00,2002-09-16 00:00:00,3
Julie Staines,200303,1974-12-21 00:00:00,1974-12-21 00:00:00,1
Julie Stas,205635,2004-08-02 00:00:00,2007-11-05 00:00:00,7
Julie Steven,201275,1991-01-28 00:00:00,1999-05-17 00:00:00,181
Julie Struplova,239438,2021-06-14 00:00:00,2022-11-14 00:00:00,49
Julie Sutton,232002,1985-09-16 00:00:00,1985-09-16 00:00:00,1
Julie Teo,235426,1991-04-29 00:00:00,1991-04-29 00:00:00,1
Julie Thu,202741,1995-07-31 00:00:00,2000-08-22 00:00:00,96
Julie Tremblay,204107,1998-10-26 00:00:00,2002-09-16 00:00:00,2
Julie Tringa,211143,2011-05-09 00:00:00,2016-09-26 00:00:00,64
Julie Tungamirai,259892,2022-03-28 00:00:00,2022-11-21 00:00:00,2
Julie Uwague,208892,2005-03-28 00:00:00,2005-04-04 00:00:00,3
Julie Verdy,209762,2007-09-24 00:00:00,2007-09-24 00:00:00,1
Julie Vo,209644,2007-06-25 00:00:00,2007-06-25 00:00:00,1
Julie Walpole,228886,1979-07-16 00:00:00,1979-07-16 00:00:00,3
Julie Welsh,232457,1986-04-07 00:00:00,1992-11-30 00:00:00,15
Julie White,207141,1996-09-23 00:00:00,1998-07-28 00:00:00,8
Julie Wijnakker,209065,2005-08-22 00:00:00,2005-08-22 00:00:00,1
Julie Willson,224444,1975-05-19 00:00:00,1979-07-16 00:00:00,7
Julie Woods,235914,1992-05-25 00:00:00,1992-05-25 00:00:00,1
Julie Zanin,207128,1996-10-07 00:00:00,1996-10-07 00:00:00,1
Julieanne Bou,215786,2016-02-04 00:00:00,2016-02-06 00:00:00,3
Julienne Goh,221778,2019-01-21 00:00:00,2019-01-21 00:00:00,1
Juliet Bocklet,209395,2006-08-21 00:00:00,2006-08-21 00:00:00,1
Juliet Drew,212055,1990-11-05 00:00:00,1997-05-10 00:00:00,114
Juliet Jia Wen Zhang,212042,2013-01-14 00:00:00,2016-06-13 00:00:00,12
Juliet Santitto,260424,2022-07-25 00:00:00,2022-10-10 00:00:00,2
Julieta Albornoz,215897,2016-04-25 00:00:00,2016-04-25 00:00:00,1
Julieta Calabrese,207997,2001-09-03 00:00:00,2001-09-03 00:00:00,1
Julieta Evangelina Bidahorria,210551,2009-11-23 00:00:00,2011-05-09 00:00:00,8
Julieta Honrubia Andrino,221669,2020-12-07 00:00:00,2022-08-22 00:00:00,13
Julieta Lara Estable,211921,2012-09-03 00:00:00,2022-06-27 00:00:00,293
Julieta Robin,204901,2000-01-31 00:00:00,2021-11-08 00:00:00,22
Julieta Sofia Canas,214830,2014-08-11 00:00:00,2014-08-11 00:00:00,1
Julieta Soledad Rodriguez,210556,2009-10-19 00:00:00,2010-11-08 00:00:00,8
Juliette Bastin,215329,2015-06-29 00:00:00,2018-08-20 00:00:00,7
Juliette Colard,215051,2015-03-16 00:00:00,2021-05-24 00:00:00,12
Juliette Coupez,209759,2007-09-17 00:00:00,2007-09-17 00:00:00,1
Juliette Daries,222970,2019-11-25 00:00:00,2022-05-30 00:00:00,6
Juliette Loliee,221483,2018-12-03 00:00:00,2020-03-09 00:00:00,20
Juliette Mazzoni,220934,2019-03-11 00:00:00,2022-11-28 00:00:00,70
Juliette Robinson,223257,2020-03-02 00:00:00,2020-03-02 00:00:00,1
Juliette Sapene,209808,2007-11-05 00:00:00,2007-11-05 00:00:00,1
Julija Gotovskyte,205329,2004-05-24 00:00:00,2007-05-28 00:00:00,28
Julija Jauk,211740,2012-05-21 00:00:00,2012-05-21 00:00:00,1
Julija Kulibaba,206100,2010-05-31 00:00:00,2011-08-29 00:00:00,11
Julija Lukac,206260,2008-07-07 00:00:00,2013-08-26 00:00:00,16
Julija Sabanov,208680,2004-05-31 00:00:00,2004-05-31 00:00:00,1
Juline Fayard,221717,2019-02-25 00:00:00,2021-03-22 00:00:00,20
Julita Saner,215926,2016-05-09 00:00:00,2022-11-28 00:00:00,170
Julyette Maria Josephine Steur,214810,2014-08-18 00:00:00,2021-05-10 00:00:00,233
Jumai Muhammed,222802,2019-10-07 00:00:00,2019-10-14 00:00:00,2
Jumoke Ajulo,208266,2002-08-26 00:00:00,2003-10-27 00:00:00,5
Jun Yi Zheng,210071,2008-08-04 00:00:00,2009-10-05 00:00:00,5
Jun Zhang,212831,2001-10-08 00:00:00,2001-10-08 00:00:00,1
June Bjork,259966,2022-05-02 00:00:00,2022-11-07 00:00:00,10
June Ferestein,202011,1979-02-12 00:00:00,1984-03-26 00:00:00,48
June Gay,224917,1969-03-03 00:00:00,1969-03-03 00:00:00,1
June Greenfield,223601,1972-04-02 00:00:00,1980-02-18 00:00:00,8
June Lee,202934,2011-11-07 00:00:00,2014-06-23 00:00:00,6
June Levy,227566,1971-08-04 00:00:00,1971-08-04 00:00:00,1
Jung Chi Tsai,204829,1996-03-11 00:00:00,2006-05-15 00:00:00,10
Jung Eun Kim,205254,2005-05-16 00:00:00,2010-12-20 00:00:00,35
Jung Eun Nam,211009,2010-12-20 00:00:00,2015-08-24 00:00:00,5
Jung Yoon Shin,203220,2003-04-14 00:00:00,2011-09-05 00:00:00,84
Junhan Zhang,260694,2022-09-19 00:00:00,2022-12-19 00:00:00,15
Junko Kimura,230851,1982-10-11 00:00:00,1987-10-05 00:00:00,16
Junko Nishida,212072,1997-09-08 00:00:00,1997-09-08 00:00:00,1
Junko Sawamatsu,200811,1968-05-27 00:00:00,1971-09-01 00:00:00,46
Junko Watanabe,201878,1985-09-30 00:00:00,1994-01-03 00:00:00,4
Junri Namigata,201612,2000-09-04 00:00:00,2022-12-19 00:00:00,851
Junsai Wang,215389,2015-07-20 00:00:00,2019-10-28 00:00:00,19
Jurate Masanauskas,234460,1989-11-20 00:00:00,1989-11-20 00:00:00,2
Juri Fukushima,210408,2009-07-13 00:00:00,2009-07-13 00:00:00,1
Jurne Viljoen,232612,1986-12-15 00:00:00,1993-10-04 00:00:00,9
Justi Kuswara,234368,1989-07-31 00:00:00,1993-02-15 00:00:00,25
Justina Derungs,208962,2005-06-13 00:00:00,2006-02-13 00:00:00,7
Justina Maria Gonzalez Daniele,260708,2022-09-26 00:00:00,2022-11-28 00:00:00,13
Justina Mikulskyte,212303,2012-04-20 00:00:00,2022-12-05 00:00:00,238
Justine Bourdon,210687,2010-07-05 00:00:00,2013-08-19 00:00:00,7
Justine Brown,201764,1985-10-21 00:00:00,1987-03-30 00:00:00,14
Justine Bryson,221391,2018-10-08 00:00:00,2020-12-07 00:00:00,7
Justine Clouvel,221782,2019-01-21 00:00:00,2019-01-21 00:00:00,1
Justine De Sutter,211274,2011-07-18 00:00:00,2015-07-20 00:00:00,56
Justine Henin,200003,1996-11-18 00:00:00,2011-01-17 00:00:00,640
Justine Hodder,200603,1988-11-21 00:00:00,1997-04-12 00:00:00,167
Justine Lespes,222735,2019-09-23 00:00:00,2022-11-28 00:00:00,2
Justine Lo Presti,219726,2015-08-17 00:00:00,2015-08-17 00:00:00,1
Justine Ozga,202894,2003-08-25 00:00:00,2016-07-25 00:00:00,401
Justine Pysson,216069,2016-06-20 00:00:00,2020-03-02 00:00:00,70
Justine Sophie Kwan Tung Leong,221162,2017-12-25 00:00:00,2020-01-06 00:00:00,6
Justine Sutherland,208842,2004-11-22 00:00:00,2005-10-31 00:00:00,4
Justine Tate,234260,1989-01-30 00:00:00,1989-02-06 00:00:00,2
Justine Walsh,206752,2000-07-24 00:00:00,2000-07-24 00:00:00,1
Justyna Jegiolka,202616,2006-05-29 00:00:00,2018-03-26 00:00:00,399
Justyna Jodlowska,260572,2022-08-15 00:00:00,2022-12-05 00:00:00,9
Justyna Malatinska,221149,2018-06-25 00:00:00,2019-09-30 00:00:00,21
Justyna Wojas,206743,1999-06-21 00:00:00,1999-06-21 00:00:00,1
Juthika Chokshi,212923,1998-10-12 00:00:00,1998-10-12 00:00:00,3
Jutta Beymer,227641,1970-05-04 00:00:00,1970-05-04 00:00:00,1
Jutta Diesslin,200341,1976-07-05 00:00:00,1981-08-03 00:00:00,20
Jutta Wolff,224812,1974-03-18 00:00:00,1981-08-31 00:00:00,8
Jwany Sherif,222403,2019-07-22 00:00:00,2022-07-11 00:00:00,21
Jyotsna Vasisht,202954,2000-07-17 00:00:00,2001-09-10 00:00:00,34
Júlia Coneglian Machado,257877,2021-11-29 00:00:00,2021-11-29 00:00:00,1
K A Richards,227008,1971-04-26 00:00:00,1972-05-29 00:00:00,5
K Allen,224431,1978-07-10 00:00:00,1979-07-09 00:00:00,3
K Ash,230193,1981-04-13 00:00:00,1982-04-26 00:00:00,2
K Avis,228863,1979-05-28 00:00:00,1979-06-05 00:00:00,2
K Azza,226600,1973-03-12 00:00:00,1973-03-12 00:00:00,1
K B Smith,227024,1972-05-15 00:00:00,1972-05-15 00:00:00,1
K Bluhm,203717,1973-05-07 00:00:00,1974-06-03 00:00:00,2
K Buehler,230846,1982-07-26 00:00:00,1982-07-26 00:00:00,1
K C Leske,226613,1973-04-16 00:00:00,1973-06-11 00:00:00,4
K Cass,230246,1981-07-06 00:00:00,1981-07-06 00:00:00,1
K Cawthorn,225842,1975-11-03 00:00:00,1975-11-03 00:00:00,1
K Diprose,224376,1978-05-01 00:00:00,1978-05-01 00:00:00,1
K Dougan,227536,1971-04-26 00:00:00,1971-04-26 00:00:00,1
K Dressel,229653,1980-08-28 00:00:00,1980-08-28 00:00:00,1
K Dugan,224491,1971-05-03 00:00:00,1971-05-03 00:00:00,1
K Ellis,233681,1988-11-21 00:00:00,1988-11-21 00:00:00,2
K F Cooper,224020,1969-11-03 00:00:00,1969-11-03 00:00:00,1
K Fagyas,226994,1970-07-20 00:00:00,1972-03-03 00:00:00,2
K Geraghty,227983,1968-12-30 00:00:00,1968-12-30 00:00:00,1
K Huldi,229627,1980-07-22 00:00:00,1980-07-22 00:00:00,1
K Jones,230805,1982-04-08 00:00:00,1982-04-26 00:00:00,2
K Karata,229682,1980-10-20 00:00:00,1981-10-19 00:00:00,2
K Knuttle,231320,1983-10-17 00:00:00,1983-10-17 00:00:00,1
K Lepelani,231971,1985-04-15 00:00:00,1985-04-15 00:00:00,1
K Leslie,203674,1976-10-02 00:00:00,1977-12-19 00:00:00,2
K Lonergan,229288,1980-01-07 00:00:00,1980-01-07 00:00:00,1
K Matsubara,229681,1980-10-20 00:00:00,1980-10-20 00:00:00,1
K Montague,230301,1981-08-10 00:00:00,1982-04-19 00:00:00,2
K Morton,224783,1977-04-11 00:00:00,1977-04-18 00:00:00,2
K Neill,224405,1978-05-22 00:00:00,1978-05-29 00:00:00,2
K Pretorius,224377,1978-05-01 00:00:00,1978-05-29 00:00:00,5
K Reinke,227022,1972-05-06 00:00:00,1972-05-06 00:00:00,1
K Reshoft,230289,1981-07-27 00:00:00,1981-07-27 00:00:00,1
K Thatcher,229707,1980-11-17 00:00:00,1980-11-17 00:00:00,1
K Thompson,224372,1978-04-24 00:00:00,1978-07-17 00:00:00,4
K Truter,226955,1970-12-14 00:00:00,1971-12-27 00:00:00,4
K Tyrell,229716,1980-11-17 00:00:00,1980-11-17 00:00:00,1
K Vihko,227553,1969-06-09 00:00:00,1971-07-05 00:00:00,3
K Vyahkh,226579,1973-01-15 00:00:00,1973-01-15 00:00:00,1
K Winterwirth,230254,1981-07-13 00:00:00,1981-07-13 00:00:00,1
Ka Man Carina Ma,212028,2012-12-31 00:00:00,2016-07-25 00:00:00,16
Ka Po Tong,202774,1997-03-11 00:00:00,2006-05-29 00:00:00,162
Ka Wai Pang,259931,2022-04-11 00:00:00,2022-05-30 00:00:00,3
Ka Young Park,236103,1993-06-14 00:00:00,1995-05-29 00:00:00,8
Kaashvi Thapliyal,259786,2022-02-07 00:00:00,2022-08-22 00:00:00,3
Kaaviya Balasubramanian,216228,2016-09-12 00:00:00,2022-06-06 00:00:00,25
Kacie Harvey,253661,2021-11-01 00:00:00,2022-06-27 00:00:00,10
Kadija Richards,206998,1991-10-28 00:00:00,2003-04-26 00:00:00,19
Kady Pooler,205576,2007-06-18 00:00:00,2013-06-03 00:00:00,18
Kaede Ikuma,205862,2009-09-28 00:00:00,2009-09-28 00:00:00,1
Kaeko Tamura,229669,1980-10-13 00:00:00,1980-10-13 00:00:00,1
Kagiso Ledwaba,222771,2019-09-30 00:00:00,2021-09-27 00:00:00,3
Kago Phatshwane,212137,1999-04-26 00:00:00,2001-05-16 00:00:00,11
Kaheaokaleonahenahemaikalani Companion,222094,2019-05-13 00:00:00,2019-11-18 00:00:00,8
Kaho Hagiwara,222522,2019-08-26 00:00:00,2019-08-26 00:00:00,1
Kaho Oyama,260740,2022-09-26 00:00:00,2022-09-26 00:00:00,3
Kai Chen Chang,201578,2006-05-15 00:00:00,2020-02-03 00:00:00,506
Kai Feng Yi,208488,2003-11-17 00:00:00,2006-05-15 00:00:00,4
Kai Lin Zhang,203576,2008-06-16 00:00:00,2019-08-26 00:00:00,386
Kaia Kanepi,201466,1999-06-28 00:00:00,2022-10-24 00:00:00,919
Kaia Kruus,234227,2021-03-01 00:00:00,2022-08-08 00:00:00,7
Kaila Barksdale,260164,2022-05-30 00:00:00,2022-06-06 00:00:00,3
Kailey Evans,222255,2019-06-24 00:00:00,2021-09-27 00:00:00,10
Kairangi Vano,204221,2005-02-07 00:00:00,2010-01-04 00:00:00,43
Kaisaran Siewrattan,207461,1992-04-21 00:00:00,2019-05-20 00:00:00,19
Kaitlin Quevedo,259733,2022-01-31 00:00:00,2022-10-31 00:00:00,23
Kaitlin Ray,211115,2011-05-30 00:00:00,2016-01-11 00:00:00,4
Kaitlin Staines,215889,2016-09-19 00:00:00,2017-03-06 00:00:00,6
Kaitlyn Christian,202906,2009-02-02 00:00:00,2022-03-07 00:00:00,55
Kaitlyn Mccarthy,211893,2012-10-22 00:00:00,2016-07-25 00:00:00,24
Kaitlyn Rolls,260075,2022-05-16 00:00:00,2022-05-16 00:00:00,1
Kaja Juvan,215219,2015-05-18 00:00:00,2022-11-12 00:00:00,263
Kaja Kond,212516,1992-04-13 00:00:00,1994-01-31 00:00:00,20
Kaja Rajh,205821,2009-08-31 00:00:00,2009-08-31 00:00:00,1
Kaja Smole,208743,2004-08-09 00:00:00,2004-08-09 00:00:00,1
Kajsa Rinaldo Persson,211643,2012-05-07 00:00:00,2022-11-21 00:00:00,245
Kalina Bozhilova,214009,2013-09-30 00:00:00,2015-08-03 00:00:00,4
Kalina Diankova,204807,1994-08-08 00:00:00,2000-09-11 00:00:00,27
Kalinina Sandoval,209824,2007-11-05 00:00:00,2007-11-05 00:00:00,1
Kalli Minor,260330,2022-06-27 00:00:00,2022-07-11 00:00:00,3
Kalliopi Gkouskou,215711,2015-11-09 00:00:00,2015-11-09 00:00:00,1
Kalliopi Katsoupi,209781,2007-10-08 00:00:00,2008-03-24 00:00:00,2
Kalliopi Zamanoudi,210502,2009-10-26 00:00:00,2009-10-26 00:00:00,1
Kalpaka Pradip,214354,2014-03-31 00:00:00,2015-03-30 00:00:00,3
Kalpita Raje,212904,1999-04-17 00:00:00,2002-04-01 00:00:00,12
Kamala Kiem,235601,1991-10-28 00:00:00,1994-10-24 00:00:00,3
Kamea Medora,256732,2021-11-22 00:00:00,2022-04-11 00:00:00,17
Kami Osher,249678,2021-09-27 00:00:00,2021-10-18 00:00:00,3
Kamila Abdukadirova,206052,2009-04-13 00:00:00,2010-10-25 00:00:00,4
Kamila Dadakhodjaeva,202217,2000-06-12 00:00:00,2002-03-07 00:00:00,7
Kamila Kashaeva,245091,2021-08-23 00:00:00,2022-10-03 00:00:00,22
Kamila Kerimbayeva,206162,2010-04-12 00:00:00,2020-10-19 00:00:00,345
Kamila Mirzaalimova,212868,2004-10-11 00:00:00,2004-10-11 00:00:00,1
Kamila Neradova,256687,2021-11-22 00:00:00,2022-09-12 00:00:00,17
