player_name,player_id_agg,min_tourn_date,max_tourn_date,total_matches,player_id,flag,Aggregate
Lisa Sendelbach,204128,28/11/1994 00:00,04/10/1999 00:00,30,204128,FALSE,
Lisa Spain Short,200461,20/07/1981 00:00,23/02/1987 00:00,118,200461,FALSE,
Lisa Summerer,204264,27/08/2007 00:00,26/04/2010 00:00,45,204264,FALSE,
Lisa Sutton,209230,13/03/2006 00:00,06/08/2007 00:00,5,209230,FALSE,
Lisa Tang,236104,14/06/1993 00:00,04/09/1995 00:00,45,236104,FALSE,
Lisa Threshie,230796,29/03/1982 00:00,29/03/1982 00:00,1,230796,FALSE,
Lisa Tognetti,204965,10/07/2000 00:00,15/09/2008 00:00,198,204965,FALSE,
Lisa Vallone,220658,21/08/2017 00:00,13/05/2019 00:00,3,220658,FALSE,
Lisa Van Worley,235512,05/08/1991 00:00,05/08/1991 00:00,1,235512,FALSE,
Lisa Wagner,209998,16/06/2008 00:00,23/08/2010 00:00,8,209998,FALSE,
Lisa Weerasekera,203624,29/04/1985 00:00,14/08/1995 00:00,52,203624,FALSE,
Lisa Wegmair,211300,01/08/2011 00:00,01/08/2011 00:00,1,211300,FALSE,
Lisa Whybourn,202651,28/04/2008 00:00,26/09/2016 00:00,222,202651,FALSE,
Lisa Wilkinson,208306,27/01/2003 00:00,06/02/2006 00:00,4,208306,FALSE,
Lisa Woodbridge,235956,07/09/1992 00:00,02/08/1993 00:00,5,235956,FALSE,
Lisa Yap Sam,212349,17/07/1983 00:00,12/04/1994 00:00,5,212349,FALSE,
Lisa Zaar,221369,08/10/2018 00:00,17/10/2022 00:00,49,221369,FALSE,
Lisane Swartwood,235932,13/07/1992 00:00,13/07/1992 00:00,2,235932,FALSE,
Lisanna Pihlak,214755,21/07/2014 00:00,27/07/2015 00:00,2,214755,FALSE,
Lisanne Balk,205257,21/06/2004 00:00,27/06/2005 00:00,39,205257,FALSE,
Lisanne Van Riet,203574,16/06/2008 00:00,09/06/2014 00:00,180,203574,FALSE,
Lisbeth Jerich,234362,24/07/1989 00:00,11/02/1991 00:00,4,234362,FALSE,
Lise Brulmans,213642,29/04/2013 00:00,06/05/2013 00:00,3,213642,FALSE,
Lise Gregory,200613,26/11/1979 00:00,15/06/1992 00:00,179,200613,FALSE,
Lisen Rinman,259994,02/05/2022 00:00,09/05/2022 00:00,3,259994,FALSE,
Liset Brito Herrera,205288,26/08/2002 00:00,26/09/2005 00:00,22,205288,FALSE,
Lisette Senn,201907,26/01/1976 00:00,01/01/1980 00:00,30,201907,FALSE,
Lisette Sliepen,223935,15/07/1968 00:00,10/08/1970 00:00,6,223935,FALSE,
Lissette Balbiers,231997,02/09/1985 00:00,13/07/1987 00:00,8,231997,FALSE,
Lissi Kubre,222350,15/07/2019 00:00,18/04/2022 00:00,32,222350,FALSE,
Lita Akraoui,228092,26/08/1969 00:00,26/08/1969 00:00,1,228092,FALSE,
Lita Liem,200139,08/01/1968 00:00,19/05/1980 00:00,201,200139,FALSE,
Liu Ling Wang,208167,19/08/2002 00:00,19/08/2002 00:00,1,208167,FALSE,
Liu Shang Ku,212654,13/06/1977 00:00,13/06/1977 00:00,2,212654,FALSE,
Liubov Demidova,220407,30/07/2018 00:00,28/06/2021 00:00,50,220407,FALSE,
Liubov Vasilyeva,206065,03/08/2009 00:00,27/07/2015 00:00,88,206065,FALSE,
Liudmila Gazzaeva,214114,28/10/2013 00:00,28/10/2013 00:00,1,214114,FALSE,
Liudmila Nikoyan,204840,26/05/1997 00:00,30/04/2010 00:00,107,204840,FALSE,
Liudmila Samsonova,214643,23/06/2014 00:00,17/10/2022 00:00,338,214643,FALSE,
Liv Boulard,260185,06/06/2022 00:00,03/10/2022 00:00,2,260185,FALSE,
Liv Drolshammer,221015,12/02/2018 00:00,12/02/2018 00:00,1,221015,FALSE,
Liv Geurts,215254,08/06/2015 00:00,21/08/2017 00:00,8,215254,FALSE,
Liv Hovde,234222,01/03/2021 00:00,17/10/2022 00:00,24,234222,FALSE,
Liv Hubert,212477,30/04/1973 00:00,04/05/1973 00:00,2,212477,FALSE,
Liv Sumak,239113,17/05/2021 00:00,03/10/2022 00:00,10,239113,FALSE,
Liva Yildiz,239130,17/05/2021 00:00,28/11/2022 00:00,25,239130,FALSE,
Livia Airoldi,237466,05/04/2021 00:00,21/06/2021 00:00,2,237466,FALSE,
Livia Azzi,204903,15/11/1999 00:00,11/11/2002 00:00,53,204903,FALSE,
Livia Kraus,215507,31/08/2015 00:00,14/10/2019 00:00,14,215507,FALSE,
Livia Lukacs,222286,24/06/2019 00:00,15/07/2019 00:00,2,222286,FALSE,
Lixin Wang,216014,06/06/2016 00:00,08/05/2017 00:00,3,216014,FALSE,
Liya Pencheva,246491,06/09/2021 00:00,05/12/2022 00:00,22,246491,FALSE,
Liya Tsanava,209754,10/09/2007 00:00,10/09/2007 00:00,1,209754,FALSE,
Liz Andrea Miranda,214198,25/11/2013 00:00,01/12/2014 00:00,4,214198,FALSE,
Liz Ann Selley,232466,19/05/1986 00:00,18/01/1988 00:00,13,232466,FALSE,
Liz Badde,223175,10/02/2020 00:00,21/11/2022 00:00,10,223175,FALSE,
Liz Burris,233447,18/01/1988 00:00,03/10/1988 00:00,4,233447,FALSE,
Liz Carolina Chileno,220804,23/10/2017 00:00,18/12/2017 00:00,7,220804,FALSE,
Liz Costa,230156,02/03/1981 00:00,02/03/1981 00:00,2,230156,FALSE,
Liz Cruz,207003,08/11/1999 00:00,06/06/2005 00:00,39,207003,FALSE,
Liz Derry,228049,05/07/1969 00:00,05/07/1969 00:00,1,228049,FALSE,
Liz Gordon,201165,07/01/1974 00:00,30/04/1984 00:00,56,201165,FALSE,
Liz Keller,221704,13/05/2019 00:00,09/09/2019 00:00,7,221704,FALSE,
Liz Marie Calderon,257888,29/11/2021 00:00,06/12/2021 00:00,3,257888,FALSE,
Liz Melanie Aristizabal Londono,221430,05/11/2018 00:00,22/04/2019 00:00,3,221430,FALSE,
Liz Pinson,252545,04/10/2021 00:00,28/11/2022 00:00,28,252545,FALSE,
Liz Smith,225773,21/01/1974 00:00,03/02/1975 00:00,5,225773,FALSE,
Liz Smylie,200362,25/06/1979 00:00,31/10/1994 00:00,472,200362,FALSE,
Liz Snyder,227504,18/01/1971 00:00,18/01/1971 00:00,1,227504,FALSE,
Liz Tatiane Koehler Bogarin,206008,06/10/2008 00:00,01/10/2012 00:00,73,206008,FALSE,
Liz Wachter,216692,11/02/1980 00:00,03/03/1980 00:00,12,216692,FALSE,
Liz Worner,223624,04/01/1972 00:00,23/06/1975 00:00,21,223624,FALSE,
Liza Andriyani,202048,26/04/1993 00:00,08/09/2008 00:00,181,202048,FALSE,
Liza Fieldsend,214781,21/07/2014 00:00,21/07/2014 00:00,1,214781,FALSE,
Liza Lebedzeva,215350,06/07/2015 00:00,05/09/2016 00:00,10,215350,FALSE,
Liza Riefkohl,216694,29/03/1982 00:00,28/05/1990 00:00,24,216694,FALSE,
Liza Viplav,205100,10/04/2000 00:00,06/11/2006 00:00,146,205100,FALSE,
Lizaan Du Plessis,202582,20/10/2003 00:00,29/06/2009 00:00,136,202582,FALSE,
Lizanne Boyer,222836,14/10/2019 00:00,21/10/2019 00:00,2,222836,FALSE,
Lizaveta Artsiomenka,220437,05/06/2017 00:00,20/11/2017 00:00,2,220437,FALSE,
Lizaveta Hancharova,215164,11/05/2015 00:00,04/06/2018 00:00,30,215164,FALSE,
Lizbeth Gencon Sucre,222493,12/08/2019 00:00,19/08/2019 00:00,2,222493,FALSE,
Lize Alet Morkel,220813,20/11/2017 00:00,03/12/2018 00:00,6,220813,FALSE,
Lize Leenknecht,210688,05/07/2010 00:00,14/11/2011 00:00,6,210688,FALSE,
Lizeth Asuaje,212962,31/01/2000 00:00,31/01/2000 00:00,1,212962,FALSE,
Lizeth King,209148,24/10/2005 00:00,31/10/2005 00:00,2,209148,FALSE,
Lizeth Ramirez,211708,11/06/2012 00:00,10/04/2017 00:00,2,211708,FALSE,
Lizette Cabrera,211878,27/08/2012 00:00,21/11/2022 00:00,340,211878,FALSE,
Lizette Gomez,210085,08/09/2008 00:00,08/09/2008 00:00,1,210085,FALSE,
Lizette Reding,220372,10/04/2017 00:00,10/04/2017 00:00,1,220372,FALSE,
Lizette Roncagliolo,207534,19/08/1996 00:00,19/08/1996 00:00,1,207534,FALSE,
Lizi Dolidze,239120,17/05/2021 00:00,06/06/2022 00:00,7,239120,FALSE,
Lizi Morgoshia,215288,15/06/2015 00:00,14/09/2015 00:00,3,215288,FALSE,
Lizzy Jelfs,201198,11/11/1991 00:00,27/09/1999 00:00,184,201198,FALSE,
Ljiljana Nanusevic,204888,06/05/1997 00:00,18/07/2005 00:00,130,204888,FALSE,
Ljuba Polischuk,236456,25/09/1995 00:00,25/09/1995 00:00,1,236456,FALSE,
Ljubica Avramovic,205605,16/04/2001 00:00,20/10/2008 00:00,43,205605,FALSE,
Ljubica Stojanovic,209363,03/07/2006 00:00,07/07/2008 00:00,6,209363,FALSE,
Ljudmila Pavlov,212416,25/03/1991 00:00,16/04/1992 00:00,13,212416,FALSE,
Loanita Rachman,212333,22/08/1976 00:00,19/05/1980 00:00,2,212333,FALSE,
Lobena Cherif,207693,05/08/1996 00:00,05/08/1996 00:00,1,207693,FALSE,
Lobke Haepers,213536,25/02/2013 00:00,25/11/2013 00:00,3,213536,FALSE,
Lodovica Giannini,212051,07/01/2013 00:00,12/05/2014 00:00,3,212051,FALSE,
Loes Janssen,211523,16/01/2012 00:00,16/01/2012 00:00,1,211523,FALSE,
Loesje Ouwendijk,232491,21/07/1986 00:00,21/07/1986 00:00,1,232491,FALSE,
Login Khairy,237475,12/04/2021 00:00,17/01/2022 00:00,15,237475,FALSE,
Lois Boisson,222391,22/07/2019 00:00,14/11/2022 00:00,40,222391,FALSE,
Lois Newberry,259964,02/05/2022 00:00,02/05/2022 00:00,1,259964,FALSE,
Lois Raymond,200301,19/01/1972 00:00,19/12/1977 00:00,26,200301,FALSE,
Lojaine Elkady,256694,22/11/2021 00:00,22/11/2021 00:00,1,256694,FALSE,
Lojan Shaker,232876,01/02/2021 00:00,08/03/2021 00:00,3,232876,FALSE,
Lok Sze Leung,212027,31/12/2012 00:00,29/12/2014 00:00,5,212027,FALSE,
Lola Asis Espuche,215621,12/10/2015 00:00,12/10/2015 00:00,1,215621,FALSE,
Lola Azimova,204283,23/06/2008 00:00,12/09/2011 00:00,9,204283,FALSE,
Lola Benedetti,216006,06/06/2016 00:00,06/06/2016 00:00,1,216006,FALSE,
Lola Collin,259708,24/01/2022 00:00,24/01/2022 00:00,1,259708,FALSE,
Lola De Leon,261044,21/11/2022 00:00,28/11/2022 00:00,3,261044,FALSE,
Lola Diaz Gonzalez,241004,19/07/2021 00:00,19/07/2021 00:00,1,241004,FALSE,
Lola Estevez Varrenti,222477,05/08/2019 00:00,16/08/2021 00:00,2,222477,FALSE,
Lola Giza,260503,08/08/2022 00:00,12/09/2022 00:00,3,260503,FALSE,
Lola Marandel,216227,12/09/2016 00:00,26/12/2022 00:00,72,216227,FALSE,
Lola Maya Gutensohn,260049,16/05/2022 00:00,23/05/2022 00:00,2,260049,FALSE,
Lola Mireille Glantz,222401,29/07/2019 00:00,18/07/2022 00:00,33,222401,FALSE,
Lola Radivojevic,236957,29/03/2021 00:00,12/11/2022 00:00,65,236957,FALSE,
Lola Ungerman,260554,15/08/2022 00:00,15/08/2022 00:00,1,260554,FALSE,
Lola Valles,236050,22/02/1993 00:00,22/02/1993 00:00,2,236050,FALSE,
Lolade Ogungbesan,206309,24/10/2011 00:00,30/07/2012 00:00,2,206309,FALSE,
Lolia Kienka,205654,10/12/2007 00:00,22/06/2009 00:00,2,205654,FALSE,
Lolita Frangulyan,207761,23/09/2000 00:00,30/09/2002 00:00,22,207761,FALSE,
Lolita Gukasyan,222741,30/09/2019 00:00,30/09/2019 00:00,1,222741,FALSE,
Lona Swanson,226220,06/05/1974 00:00,06/05/1974 00:00,1,226220,FALSE,
Lone Vandborg,212395,24/09/1984 00:00,24/09/1990 00:00,94,212395,FALSE,
Longi Noelly Nsimba,223299,09/03/2020 00:00,14/02/2022 00:00,21,223299,FALSE,
Loni Worsley,207993,24/09/2001 00:00,24/09/2001 00:00,1,207993,FALSE,
Lonja Engemise,260897,24/10/2022 00:00,24/10/2022 00:00,1,260897,FALSE,
Lonny Young,213439,08/11/1993 00:00,11/12/1995 00:00,20,213439,FALSE,
Lora Stancheva,205301,12/09/2005 00:00,02/10/2006 00:00,5,205301,FALSE,
Loredana Bujor,212801,24/10/1988 00:00,21/09/1992 00:00,56,212801,FALSE,
Loredana Dumitriu,235552,16/09/1991 00:00,16/09/1991 00:00,1,235552,FALSE,
Loredana Serbu,209719,27/08/2007 00:00,27/08/2007 00:00,1,209719,FALSE,
Lorelyz Marruffo,222298,08/07/2019 00:00,22/07/2019 00:00,7,222298,FALSE,
Lorena Alves Castellanos,215630,12/10/2015 00:00,12/10/2015 00:00,1,215630,FALSE,
Lorena Aviles,209117,15/08/2005 00:00,26/04/2008 00:00,5,209117,FALSE,
Lorena Barbero,207601,04/10/1999 00:00,04/10/1999 00:00,1,207601,FALSE,
Lorena Brain,206772,11/12/1995 00:00,29/03/1999 00:00,2,206772,FALSE,
Lorena Constantin,210276,25/05/2009 00:00,08/09/2014 00:00,20,210276,FALSE,
Lorena Gheorghe,210278,25/05/2009 00:00,26/03/2012 00:00,12,210278,FALSE,
Lorena Ivette Arias Rodriguez,205231,30/08/2004 00:00,10/11/2008 00:00,57,205231,FALSE,
Lorena Madahuar,213776,10/06/2013 00:00,28/10/2013 00:00,2,213776,FALSE,
Lorena Maria Danaila,220067,08/07/2019 00:00,09/09/2019 00:00,4,220067,FALSE,
Lorena Marruffo,214557,09/06/2014 00:00,09/06/2014 00:00,1,214557,FALSE,
Lorena Martinez,206471,13/02/1995 00:00,09/09/1996 00:00,17,206471,FALSE,
Lorena Mayorga,236188,18/10/1993 00:00,15/11/1993 00:00,3,236188,FALSE,
Lorena Piedras,208853,08/11/2004 00:00,08/11/2004 00:00,1,208853,FALSE,
Lorena Porras,212542,12/05/1997 00:00,03/05/1998 00:00,13,212542,FALSE,
Lorena Rebolledo,205224,15/11/2004 00:00,21/05/2007 00:00,10,205224,FALSE,
Lorena Rodriguez Di Laura,207535,03/10/1988 00:00,26/02/1999 00:00,78,207535,FALSE,
Lorena Romano,213379,11/11/1991 00:00,13/03/1995 00:00,17,213379,FALSE,
Lorena Sandoval,206992,26/08/1996 00:00,26/08/1996 00:00,1,206992,FALSE,
Lorena Schaedel,260777,03/10/2022 00:00,14/11/2022 00:00,8,260777,FALSE,
Lorena Solar Donoso,260860,17/10/2022 00:00,17/10/2022 00:00,1,260860,FALSE,
Lorena Vano Martin,215624,12/10/2015 00:00,12/10/2015 00:00,1,215624,FALSE,
Lorena Villalobos Cruz,203215,02/10/2000 00:00,28/05/2007 00:00,72,203215,FALSE,
Lorenza Cuomo,223003,09/12/2019 00:00,09/12/2019 00:00,1,223003,FALSE,
Lorenza Jachia,201733,16/07/1984 00:00,04/05/1992 00:00,121,201733,FALSE,
Lorenza Romano,207386,03/05/1999 00:00,03/05/1999 00:00,1,207386,FALSE,
Lorenza Stefanelli,206156,31/05/2010 00:00,22/04/2013 00:00,20,206156,FALSE,
Lorenza Vaschetto,207358,27/03/2000 00:00,21/05/2001 00:00,5,207358,FALSE,
Loreto Alonso Martinez,209944,30/06/2008 00:00,23/06/2014 00:00,3,209944,FALSE,
Loretta Sheales,203628,11/01/1988 00:00,13/11/1995 00:00,36,203628,FALSE,
Loretto Villalba Rubio,216301,03/10/2016 00:00,14/11/2016 00:00,3,216301,FALSE,
Lori Feingold,212596,18/07/1991 00:00,15/04/1994 00:00,4,212596,FALSE,
Lori Grey,203011,18/01/1999 00:00,14/10/2000 00:00,3,203011,FALSE,
Lori Kosten,202106,16/06/1980 00:00,28/02/1983 00:00,6,202106,FALSE,
Lori Macgill,231275,27/06/1983 00:00,07/10/1985 00:00,4,231275,FALSE,
Lori Maxwell,234262,06/02/1989 00:00,06/02/1989 00:00,2,234262,FALSE,
Lori Mcneil,200428,11/08/1980 00:00,29/03/1999 00:00,754,200428,FALSE,
Lori Miller,203878,14/07/1980 00:00,01/09/1981 00:00,9,203878,FALSE,
Lori Sherbeck,226480,25/04/1972 00:00,25/04/1972 00:00,1,226480,FALSE,
Lori Sowell,233485,06/06/1988 00:00,26/06/1995 00:00,2,233485,FALSE,
Lorin Tilipman,221668,20/05/2019 00:00,10/05/2021 00:00,5,221668,FALSE,
Loris Butterfield,200142,19/01/1968 00:00,19/01/1968 00:00,1,200142,FALSE,
Lorna Agnew,223938,07/07/1969 00:00,07/07/1969 00:00,1,223938,FALSE,
Lorna Cornell,223932,22/04/1968 00:00,26/05/1975 00:00,30,223932,FALSE,
Lorna Simmons,206443,21/10/1991 00:00,28/10/1996 00:00,4,206443,FALSE,
Lorna Whitfield,216631,26/04/1976 00:00,27/06/1977 00:00,6,216631,FALSE,
Lorna Wood,227090,12/12/1972 00:00,12/12/1972 00:00,1,227090,FALSE,
Lorna Woodroffe,201082,04/11/1991 00:00,24/06/2002 00:00,374,201082,FALSE,
Lorna Zietsman,223464,26/11/1979 00:00,25/11/1981 00:00,2,223464,FALSE,
Lorrae Guse,216676,29/02/1988 00:00,27/02/1989 00:00,10,216676,FALSE,
Lorraine Coghlan,200135,19/01/1968 00:00,21/06/1971 00:00,4,200135,FALSE,
Lorraine Lissmann,260597,22/08/2022 00:00,22/08/2022 00:00,1,260597,FALSE,
Lorraine M Guillermo,215470,24/08/2015 00:00,02/03/2020 00:00,92,215470,FALSE,
Lorrayne Gracie,203817,27/02/1981 00:00,19/02/1990 00:00,67,203817,FALSE,
Lotta Erixon,235150,26/11/1990 00:00,05/10/1992 00:00,16,235150,FALSE,
Lotta Heiskanen,220618,22/07/2019 00:00,22/07/2019 00:00,1,220618,FALSE,
Lotta Holm,232485,14/07/1986 00:00,14/07/1986 00:00,1,232485,FALSE,
Lotta Stenberg,200313,07/07/1975 00:00,27/10/1980 00:00,11,200313,FALSE,
Lotte Solbeck,220207,29/01/1972 00:00,27/03/1972 00:00,2,220207,FALSE,
Lotte Van Leeuwen,216283,26/09/2016 00:00,20/02/2017 00:00,2,216283,FALSE,
Lottie Fox,204368,11/05/2009 00:00,06/06/2011 00:00,3,204368,FALSE,
Lotty Seelen,204630,02/07/1997 00:00,15/09/2003 00:00,146,204630,FALSE,
Lou Adler,211484,14/11/2011 00:00,18/01/2021 00:00,132,211484,FALSE,
Lou Anne Guerbert,222392,22/07/2019 00:00,17/05/2021 00:00,4,222392,FALSE,
Lou Borez,260586,22/08/2022 00:00,22/08/2022 00:00,1,260586,FALSE,
Lou Brouleau,203558,05/10/2009 00:00,12/04/2021 00:00,364,203558,FALSE,
Louanne Djafari,260307,27/06/2022 00:00,27/06/2022 00:00,1,260307,FALSE,
Loudmilla Bencheikh,216099,18/07/2016 00:00,21/06/2021 00:00,66,216099,FALSE,
Louisa Chirico,211635,14/05/2012 00:00,31/10/2022 00:00,406,211635,FALSE,
Louise Allen,200474,26/05/1980 00:00,08/11/1993 00:00,405,200474,FALSE,
Louise Boinay,211446,17/10/2011 00:00,01/07/2013 00:00,19,211446,FALSE,
Louise Brough,223860,21/09/1970 00:00,18/09/1972 00:00,5,223860,FALSE,
Louise Brown,212620,22/07/1968 00:00,11/08/1970 00:00,8,212620,FALSE,
Louise Brunskog,204381,04/07/2011 00:00,05/12/2022 00:00,186,204381,FALSE,
Louise Doutrelant,203200,20/01/2003 00:00,28/04/2008 00:00,87,203200,FALSE,
Louise Field,200441,10/11/1982 00:00,16/01/1995 00:00,390,200441,FALSE,
Louise Fitzgerald,203827,20/06/1983 00:00,28/10/1985 00:00,11,203827,FALSE,
Louise Gengler,224289,27/04/1970 00:00,20/08/1973 00:00,10,224289,FALSE,
Louise Gonnerman,201229,27/05/1968 00:00,21/08/1972 00:00,42,201229,FALSE,
Louise Grail,260518,08/08/2022 00:00,08/08/2022 00:00,1,260518,FALSE,
Louise Grangette,209512,06/11/2006 00:00,06/11/2006 00:00,1,209512,FALSE,
Louise Harbo Schmidt,209652,04/06/2007 00:00,04/06/2007 00:00,1,209652,FALSE,
Louise Herbert,203858,05/05/1997 00:00,04/10/1999 00:00,20,203858,FALSE,
Louise Holtum,214928,27/10/2014 00:00,07/11/2016 00:00,3,214928,FALSE,
Louise Johansson,210879,04/10/2010 00:00,16/04/2012 00:00,2,210879,FALSE,
Louise Kwong,216023,13/06/2016 00:00,28/11/2022 00:00,64,216023,FALSE,
Louise Lampla,213554,11/03/2013 00:00,07/12/2020 00:00,112,213554,FALSE,
Louise Latimer,201080,08/05/1995 00:00,25/06/2001 00:00,266,201080,FALSE,
Louise Lefebvre,236203,01/11/1993 00:00,01/11/1993 00:00,1,236203,FALSE,
Louise Mare Botes,215679,02/11/2015 00:00,16/11/2015 00:00,3,215679,FALSE,
Louise Montgomery,227040,26/06/1972 00:00,26/06/1972 00:00,1,227040,FALSE,
Louise Owen,223852,08/07/1968 00:00,27/07/1970 00:00,4,223852,FALSE,
Louise Oxnevad,261117,12/12/2022 00:00,12/12/2022 00:00,1,261117,FALSE,
Louise Pleming,202099,17/10/1983 00:00,10/05/1999 00:00,198,202099,FALSE,
Louise Reis De Campos,210748,09/08/2010 00:00,17/09/2018 00:00,17,210748,FALSE,
Louise Shephard,232589,27/10/1986 00:00,27/10/1986 00:00,1,232589,FALSE,
Louise Stacey,200577,30/03/1987 00:00,22/11/1993 00:00,141,200577,FALSE,
Louise Tuff,212504,13/06/1977 00:00,17/07/1983 00:00,2,212504,FALSE,
Louise Venter,213277,08/12/1986 00:00,08/06/1992 00:00,22,213277,FALSE,
Louise Wekesa,212802,19/07/1991 00:00,20/07/1991 00:00,2,212802,FALSE,
Louise Wikander,222842,21/10/2019 00:00,02/05/2022 00:00,9,222842,FALSE,
Louise Wittouck,216068,20/06/2016 00:00,29/07/2019 00:00,6,216068,FALSE,
Lourdes Ayala,236968,29/03/2021 00:00,28/11/2022 00:00,28,236968,FALSE,
Lourdes Belen Luccatto,236971,29/03/2021 00:00,28/11/2022 00:00,4,236971,FALSE,
Lourdes Diaz Ponce,226248,31/03/1969 00:00,19/08/1974 00:00,12,226248,FALSE,
Lourdes Dominguez Lino,201452,13/05/1996 00:00,29/08/2016 00:00,935,201452,FALSE,
Lourdes Gaona Gonzalez,208563,01/03/2004 00:00,01/03/2004 00:00,1,208563,FALSE,
Lourdes Gonzalez Garcia,260350,11/07/2022 00:00,11/07/2022 00:00,1,260350,FALSE,
Lourdes Greco,236219,22/11/1993 00:00,22/11/1993 00:00,2,236219,FALSE,
Lourdes Herrera,235994,19/10/1992 00:00,19/10/1992 00:00,2,235994,FALSE,
Lourdes Manulat,208794,01/11/2004 00:00,01/11/2004 00:00,1,208794,FALSE,
Lourdes Mercado,230804,05/04/1982 00:00,05/04/1982 00:00,1,230804,FALSE,
Lourdes Pascual Rodriguez,202807,18/02/2002 00:00,13/06/2005 00:00,73,202807,FALSE,
Lourdes Ramalle,214137,04/11/2013 00:00,29/05/2017 00:00,10,214137,FALSE,
Lourdes Serrano,235542,09/09/1991 00:00,09/09/1991 00:00,1,235542,FALSE,
Lourdes Sprinckmoller,214133,04/11/2013 00:00,04/11/2013 00:00,1,214133,FALSE,
Love Star Alexis,260699,19/09/2022 00:00,19/09/2022 00:00,1,260699,FALSE,
Loveth Donatus,215758,20/04/2015 00:00,01/10/2018 00:00,6,215758,FALSE,
Loveth Nnadozie,214066,14/10/2013 00:00,14/10/2013 00:00,1,214066,FALSE,
Lovie Beard,227561,04/08/1971 00:00,04/08/1971 00:00,1,227561,FALSE,
Lu Guo,205525,30/04/2007 00:00,24/06/2013 00:00,39,205525,FALSE,
Lu Ling Chen,202569,25/10/2004 00:00,13/06/2011 00:00,17,202569,FALSE,
Lu Yu,214408,05/05/2014 00:00,17/10/2016 00:00,2,214408,FALSE,
Luana Avelar,260004,09/05/2022 00:00,09/05/2022 00:00,1,260004,FALSE,
Luana Magnani,204856,19/03/2001 00:00,19/03/2001 00:00,1,204856,FALSE,
Luana Plaza Araujo,223284,09/03/2020 00:00,28/11/2022 00:00,81,223284,FALSE,
Luana Stanciu,216560,27/06/2016 00:00,27/06/2016 00:00,1,216560,FALSE,
Luann Alexander,225778,03/02/1975 00:00,03/02/1975 00:00,1,225778,FALSE,
Luanne Spadea,201722,30/09/1985 00:00,21/07/1997 00:00,178,201722,FALSE,
Lubka Radkova,200798,21/05/1968 00:00,05/05/1975 00:00,9,200798,FALSE,
Lubomira Bacheva,200053,31/07/1989 00:00,06/09/2004 00:00,633,200053,FALSE,
Lubomira Kurhajcova,201346,27/09/1999 00:00,21/07/2008 00:00,366,201346,FALSE,
Luca Fabian,214079,14/10/2013 00:00,14/10/2013 00:00,1,214079,FALSE,
Luca Janosi,221199,16/07/2018 00:00,14/10/2019 00:00,6,221199,FALSE,
Luca Nagymihaly,214118,28/10/2013 00:00,15/07/2019 00:00,78,214118,FALSE,
Luca Pump,210610,12/04/2010 00:00,16/07/2018 00:00,10,210610,FALSE,
Luca Sophie Bohlen,259868,14/03/2022 00:00,22/08/2022 00:00,12,259868,FALSE,
Luca Udvardy,259916,11/04/2022 00:00,31/10/2022 00:00,5,259916,FALSE,
Lucciana Perez Alarcon,252495,04/10/2021 00:00,07/11/2022 00:00,5,252495,FALSE,
Lucero Noeli Monsalvo,222640,09/09/2019 00:00,09/09/2019 00:00,1,222640,FALSE,
Luci Barlow,206359,27/02/2012 00:00,27/02/2012 00:00,1,206359,FALSE,
Lucia Annette Davila Espejo,211802,16/07/2012 00:00,23/07/2012 00:00,2,211802,FALSE,
Lucia Aranda Arcas,260061,16/05/2022 00:00,06/06/2022 00:00,9,260061,FALSE,
Lucia Bassi,201094,08/04/1968 00:00,26/05/1975 00:00,51,201094,FALSE,
Lucia Batta,202372,21/04/2007 00:00,22/03/2010 00:00,19,202372,FALSE,
Lucia Bosio,209990,30/06/2008 00:00,08/09/2008 00:00,5,209990,FALSE,
Lucia Bronzetti,214459,19/05/2014 00:00,12/12/2022 00:00,342,214459,FALSE,
Lucia Bruce,203701,23/03/1972 00:00,11/12/1978 00:00,4,203701,FALSE,
Lucia Butkovska,206098,15/11/2010 00:00,22/10/2012 00:00,46,206098,FALSE,
Lucia Cervera Vazquez,203406,24/07/2006 00:00,27/02/2017 00:00,295,203406,FALSE,
Lucia Conde Zalona,239405,07/06/2021 00:00,17/10/2022 00:00,5,239405,FALSE,
Lucia Cortez Llorca,215398,27/07/2015 00:00,28/11/2022 00:00,241,215398,FALSE,
Lucia De La Puerta Uribe,215354,06/07/2015 00:00,22/01/2018 00:00,18,215354,FALSE,
Lucia De Santa Ana,221343,17/09/2018 00:00,08/07/2019 00:00,9,221343,FALSE,
Lucia Del Valle Vidal,245087,23/08/2021 00:00,23/08/2021 00:00,1,245087,FALSE,
Lucia Fernandez,202143,14/05/1978 00:00,03/08/1981 00:00,26,202143,FALSE,
Lucia Gabriela Serrano,260771,03/10/2022 00:00,03/10/2022 00:00,1,260771,FALSE,
Lucia Gallego Jover,210217,20/10/2008 00:00,20/10/2008 00:00,1,210217,FALSE,
Lucia Garcia,207998,03/09/2001 00:00,03/09/2001 00:00,1,207998,FALSE,
Lucia Garrigues Melendez,220166,08/10/2018 00:00,08/10/2018 00:00,1,220166,FALSE,
Lucia Gatti,209722,27/08/2007 00:00,21/07/2008 00:00,3,209722,FALSE,
Lucia Gomez Delgado,223395,02/11/2020 00:00,14/11/2022 00:00,3,223395,FALSE,
Lucia Gongora,202512,17/03/1968 00:00,05/04/1971 00:00,34,202512,FALSE,
