player_name,player_id,min_tourn_date,max_tourn_date,total_matches,Flag
Jelena Jankovic,201347,04/11/2000 00:00,28/08/2017 00:00,1031,0
Jelena Janosevic,215344,29/06/2015 00:00,29/06/2015 00:00,1,0
Jelena Jovic,208100,24/09/2001 00:00,24/09/2001 00:00,1,0
Jelena Karla Vujicic,215057,16/03/2015 00:00,16/03/2015 00:00,1,0
Jelena Kostanic Tosic,200056,25/03/1996 00:00,30/08/2010 00:00,581,0
Jelena Kovac,222292,01/07/2019 00:00,12/12/2022 00:00,47,0
Jelena Kovacevic,223444,31/08/2020 00:00,24/05/2021 00:00,2,0
Jelena Lazarevic,210731,26/07/2010 00:00,06/08/2012 00:00,12,0
Jelena Lukic,214601,16/06/2014 00:00,08/07/2019 00:00,45,0
Jelena Marjanovic,222543,26/08/2019 00:00,26/08/2019 00:00,1,0
Jelena Ostapenko,211533,13/02/2012 00:00,12/11/2022 00:00,489,0
Jelena Pandzic,201522,05/04/1999 00:00,07/10/2013 00:00,254,0
Jelena Rajic,208586,29/03/2004 00:00,28/11/2005 00:00,18,0
Jelena Ristic,239391,31/05/2021 00:00,05/12/2022 00:00,7,0
Jelena Savic,209738,03/09/2007 00:00,03/09/2007 00:00,1,0
Jelena Simic,203456,04/05/2009 00:00,25/02/2019 00:00,300,0
Jelena Stanivuk,205399,16/08/2004 00:00,01/02/2012 00:00,49,0
Jelena Stojanovic,213599,15/04/2013 00:00,07/12/2020 00:00,177,0
Jelena Tomasovic,209688,23/07/2007 00:00,23/07/2007 00:00,1,0
Jelena Trailovic,209663,11/06/2007 00:00,18/06/2007 00:00,2,0
Jeline Vandromme,259871,07/03/2022 00:00,22/08/2022 00:00,5,0
Jemileth Aguilar,214104,28/10/2013 00:00,28/10/2013 00:00,1,0
Jemima Williams Phillips,261085,28/11/2022 00:00,28/11/2022 00:00,1,0
Jemma Carbis,259584,03/01/2022 00:00,14/11/2022 00:00,6,0
Jena Cheng,214731,14/07/2014 00:00,14/07/2014 00:00,1,0
Jena Strozier,224390,14/05/1978 00:00,14/05/1978 00:00,1,0
Jenelle Roberts,252557,04/10/2021 00:00,26/09/2022 00:00,2,0
Jeni Patel,213560,11/03/2013 00:00,05/05/2014 00:00,7,0
Jenifer Anger,221682,04/11/2019 00:00,14/11/2022 00:00,66,0
Jenifer Widjaja,202370,16/04/2001 00:00,01/10/2007 00:00,230,0
Jenna Dean,221148,25/06/2018 00:00,25/06/2018 00:00,1,0
Jenna Defalco,221914,11/03/2019 00:00,28/11/2022 00:00,111,0
Jenna Friedel,215844,28/03/2016 00:00,13/06/2016 00:00,3,0
Jenna Long,203295,17/07/2006 00:00,23/07/2007 00:00,8,0
Jenna May Osborne,208843,22/11/2004 00:00,22/10/2007 00:00,7,0
Jenna Thompson,260045,16/05/2022 00:00,16/05/2022 00:00,1,0
Jenna Webster,209473,07/08/2006 00:00,07/08/2006 00:00,1,0
Jennamarie Gordon,260326,27/06/2022 00:00,27/06/2022 00:00,1,0
Jenneta Halliyeva,212184,20/04/2004 00:00,04/02/2012 00:00,9,0
Jennie Brobeck,204257,27/10/2008 00:00,26/10/2009 00:00,6,0
Jennie Loow,207836,22/01/2001 00:00,28/10/2002 00:00,10,0
Jennie McMahon,213361,23/03/1992 00:00,03/10/1994 00:00,30,0
Jennifer Adrien,212723,27/04/1998 00:00,24/02/1999 00:00,8,0
Jennifer Allan,203482,23/07/2007 00:00,01/04/2013 00:00,49,0
Jennifer Aubernon,213400,28/11/1994 00:00,20/11/1995 00:00,10,0
Jennifer Baker,204853,27/07/1998 00:00,27/07/1998 00:00,1,0
Jennifer Balent,201995,15/10/1973 00:00,10/01/1977 00:00,7,0
Jennifer Brady,206108,19/07/2010 00:00,16/08/2021 00:00,369,0
Jennifer Brennan,233617,03/10/1988 00:00,03/10/1988 00:00,2,0
Jennifer Brown,211949,05/11/2012 00:00,21/01/2013 00:00,2,0
Jennifer Callen,204124,02/08/1993 00:00,24/06/1997 00:00,70,0
Jennifer Capriati,200077,14/09/1989 00:00,01/11/2004 00:00,610,0
Jennifer Carati Del Nogal,208385,14/07/2003 00:00,14/07/2003 00:00,1,0
Jennifer Carter,212546,21/04/1993 00:00,18/05/1997 00:00,13,0
Jennifer Chay,208608,28/06/2004 00:00,28/06/2004 00:00,1,0
Jennifer Choi,232016,30/09/1985 00:00,07/10/1985 00:00,3,0
Jennifer Cronin,223764,08/07/1968 00:00,05/07/1971 00:00,3,0
Jennifer De Bodt,205070,05/05/2003 00:00,29/03/2004 00:00,8,0
Jennifer De Mott,231298,26/09/1983 00:00,26/09/1983 00:00,1,0
Jennifer De Spain,207798,03/07/2000 00:00,03/07/2000 00:00,1,0
Jennifer Duncan,213391,14/11/1994 00:00,08/05/1995 00:00,6,0
Jennifer Elie,202495,03/11/2003 00:00,02/03/2020 00:00,481,0
Jennifer Fenwick,203658,09/10/1976 00:00,08/12/1980 00:00,12,0
Jennifer Fiers,207539,03/06/1991 00:00,23/09/2002 00:00,39,0
Jennifer Fuchs,200516,14/06/1982 00:00,18/10/1993 00:00,133,0
Jennifer Gadalov,222172,27/05/2019 00:00,27/05/2019 00:00,1,0
Jennifer Goodling,200525,11/02/1980 00:00,17/02/1992 00:00,218,0
Jennifer Hadjieva,211540,13/02/2012 00:00,28/10/2013 00:00,2,0
Jennifer Hall,206779,23/01/1995 00:00,17/04/2000 00:00,26,0
Jennifer Hirsch,229476,26/05/1980 00:00,26/05/1980 00:00,1,0
Jennifer Holmberg,209372,10/07/2006 00:00,28/07/2008 00:00,9,0
Jennifer Holmes,234338,03/07/1989 00:00,03/07/1989 00:00,1,0
Jennifer Hopkins,200766,03/06/1998 00:00,10/10/2005 00:00,387,0
Jennifer Jackson,261029,14/11/2022 00:00,14/11/2022 00:00,1,0
Jennifer Jussi,215691,02/11/2015 00:00,23/10/2017 00:00,6,0
Jennifer Klaschka,204918,16/04/2001 00:00,16/04/2001 00:00,1,0
Jennifer Lane,235513,05/08/1991 00:00,05/08/1991 00:00,2,0
Jennifer Langer,207768,10/01/2000 00:00,22/05/2000 00:00,5,0
Jennifer Larking Dawson,213191,11/06/1990 00:00,13/04/1992 00:00,30,0
Jennifer Lee Heinser,203210,01/10/2001 00:00,17/10/2005 00:00,6,0
Jennifer Ligator,212611,11/04/1994 00:00,16/04/1994 00:00,2,0
Jennifer Louis,227020,09/02/1970 00:00,06/05/1972 00:00,4,0
Jennifer Luikham,214787,21/07/2014 00:00,26/12/2022 00:00,168,0
Jennifer Magley,202759,12/07/1999 00:00,23/10/2006 00:00,38,0
Jennifer Mcgaffigan,208122,03/06/2002 00:00,19/07/2004 00:00,6,0
Jennifer Miccoli,206437,10/07/2000 00:00,01/09/2003 00:00,20,0
Jennifer Migan,206165,13/10/2008 00:00,16/01/2012 00:00,28,0
Jennifer Minkus,234340,03/07/1989 00:00,22/07/1991 00:00,4,0
Jennifer Mitchell,206749,17/07/2000 00:00,24/07/2000 00:00,2,0
Jennifer Moinard,214382,14/04/2014 00:00,18/05/2015 00:00,7,0
Jennifer Mundel,200399,18/04/1977 00:00,05/11/1990 00:00,396,0
Jennifer Obrien,203825,20/06/1983 00:00,05/06/1995 00:00,5,0
Jennifer Poskitt,208202,28/01/2002 00:00,28/01/2002 00:00,1,0
Jennifer Poulos,203072,31/10/1988 00:00,21/07/2003 00:00,100,0
Jennifer Prah,203888,07/02/1983 00:00,05/02/1990 00:00,115,0
Jennifer Radman,208143,22/07/2002 00:00,16/09/2002 00:00,2,0
Jennifer Reault,231309,02/10/1983 00:00,02/10/1983 00:00,1,0
Jennifer Ren,205775,05/11/2007 00:00,06/06/2011 00:00,37,0
Jennifer Rink,211578,23/04/2012 00:00,21/11/2016 00:00,8,0
Jennifer Rojohn,233560,18/07/1988 00:00,03/10/1988 00:00,3,0
Jennifer Rosa Dourado,215854,11/04/2016 00:00,28/11/2022 00:00,59,0
Jennifer Rothschild,216732,01/06/1981 00:00,07/03/1983 00:00,9,0
Jennifer Ruggeri,221411,29/10/2018 00:00,14/11/2022 00:00,67,0
Jennifer Russell,202758,26/05/1997 00:00,10/04/2006 00:00,64,0
Jennifer Saberon,212606,06/10/1985 00:00,20/03/1989 00:00,8,0
Jennifer Sabrina Moreno Rodriguez,223301,09/03/2020 00:00,11/10/2021 00:00,3,1
Jennifer Sabrina Moreno Rodriguez,259810,14/02/2022 00:00,09/05/2022 00:00,3,1
Jennifer Sans,207011,24/10/1994 00:00,11/08/1998 00:00,45,0
Jennifer Santrock,200567,11/03/1985 00:00,09/08/1993 00:00,232,0
Jennifer Saret,207543,07/05/1990 00:00,13/04/2001 00:00,50,0
Jennifer Schmidt,203156,11/10/1999 00:00,09/04/2007 00:00,191,0
Jennifer Seitshiro,236059,29/03/1993 00:00,13/03/1995 00:00,2,0
Jennifer Slotow,210628,17/05/2010 00:00,24/05/2010 00:00,2,0
Jennifer Smith,209280,20/02/2006 00:00,03/04/2006 00:00,2,0
Jennifer Staley,201095,10/06/1968 00:00,10/07/1972 00:00,15,0
Jennifer Stevens,203154,19/01/2004 00:00,02/06/2008 00:00,7,0
Jennifer Stoker,231287,12/09/1983 00:00,12/09/1983 00:00,1,0
Jennifer Thornton,212370,06/10/1985 00:00,21/07/1990 00:00,42,0
Jennifer Timotin,215866,20/06/2016 00:00,30/07/2018 00:00,17,0
Jennifer Tinnacher,203037,07/04/1997 00:00,27/03/2000 00:00,35,0
Jennifer Tuchband,202800,30/07/2001 00:00,11/06/2007 00:00,50,0
Jennifer Wacker,215608,24/08/2015 00:00,10/06/2019 00:00,17,0
Jennifer Witthoeft,210530,26/10/2009 00:00,22/08/2011 00:00,3,0
Jennifer Woyke,209651,04/06/2007 00:00,04/06/2007 00:00,1,0
Jennifer Yen,212890,23/07/2007 00:00,23/07/2007 00:00,1,0
Jennifer Young,201913,20/01/1986 00:00,04/06/1990 00:00,62,0
Jennifer Zerbone,211543,05/03/2012 00:00,06/03/2017 00:00,61,0
Jenny Andrade,203945,30/09/1996 00:00,30/07/2001 00:00,13,0
Jenny Ann Fetch,203071,09/08/1993 00:00,13/04/1998 00:00,121,0
Jenny Balasinou,233044,05/10/1987 00:00,05/10/1987 00:00,1,0
Jenny Belobrajdic,203117,07/10/1998 00:00,06/01/2003 00:00,117,0
Jenny Blezzard,228895,16/07/1979 00:00,13/07/1981 00:00,6,0
Jenny Blyth Lewis,230163,06/03/1981 00:00,26/04/1982 00:00,17,0
Jenny Broughall,208407,25/08/2003 00:00,26/07/2004 00:00,3,0
Jenny Burrows,216610,04/01/1972 00:00,04/01/1972 00:00,1,0
Jenny Byrne,200439,11/10/1982 00:00,13/01/1997 00:00,402,0
Jenny Chamberlain,224251,29/04/1968 00:00,12/05/1969 00:00,4,0
Jenny Claffey,215066,30/03/2015 00:00,31/10/2016 00:00,46,0
Jenny Combs,203597,24/12/1979 00:00,24/12/1979 00:00,1,0
Jenny Dimond,200282,21/11/1972 00:00,01/12/1980 00:00,103,0
Jenny Duerst,214930,27/10/2014 00:00,14/11/2022 00:00,202,0
Jenny Frisell,208875,14/02/2005 00:00,14/02/2005 00:00,1,0
Jenny Gardiner,203870,28/08/1978 00:00,01/08/1979 00:00,8,0
Jenny Helliar,216628,22/04/1968 00:00,23/06/1975 00:00,118,0
Jenny Hellier,227530,05/10/1969 00:00,12/04/1971 00:00,2,0
Jenny Jullien,214592,16/06/2014 00:00,19/06/2017 00:00,5,0
Jenny Kincaid,224291,16/08/1971 00:00,10/07/1972 00:00,3,0
Jenny Klemm,213124,04/07/1988 00:00,20/07/1992 00:00,59,0
Jenny Klitch,200988,04/01/1982 00:00,06/02/1989 00:00,232,0
Jenny Kuhn,207186,28/08/2000 00:00,28/07/2003 00:00,22,0
Jenny Langstaff,224371,24/04/1978 00:00,18/11/1985 00:00,22,0
Jenny Lim,247647,13/09/2021 00:00,12/12/2022 00:00,40,0
Jenny Lindstrom,204911,20/01/1997 00:00,23/06/2003 00:00,57,0
Jenny Lunde,209436,24/07/2006 00:00,15/06/2009 00:00,3,0
Jenny Morris,225090,22/08/1976 00:00,22/08/1976 00:00,1,0
Jenny Odom,226181,18/02/1974 00:00,18/02/1974 00:00,1,0
Jenny Reeves,203834,30/05/1983 00:00,22/06/1987 00:00,7,0
Jenny Rolf,206618,23/01/1995 00:00,23/06/1998 00:00,55,0
Jenny Saarnilina,208890,28/03/2005 00:00,29/05/2006 00:00,12,0
Jenny Scardigno,232459,07/04/1986 00:00,30/03/1987 00:00,5,0
Jenny Sotomayor,216493,23/10/1989 00:00,22/10/1990 00:00,2,0
Jenny Stapleton,226612,13/04/1970 00:00,16/04/1973 00:00,3,0
Jenny Stray Spetalen,220794,13/11/2017 00:00,22/07/2019 00:00,2,0
Jenny Swift,205340,10/10/2005 00:00,17/03/2008 00:00,13,0
Jenny Thielmann,234423,18/09/1989 00:00,12/02/1990 00:00,4,0
Jenny Thuy Le,205747,08/09/2008 00:00,12/10/2009 00:00,3,0
Jenny Trewby,224960,19/08/1968 00:00,25/08/1968 00:00,2,0
Jenny Waggot,223666,27/03/1972 00:00,27/03/1972 00:00,1,0
Jenny Wagstaff,224233,08/04/1968 00:00,27/05/1968 00:00,7,0
Jenny Walker,200262,04/01/1972 00:00,03/01/1983 00:00,145,0
Jenny Walpole,228851,06/05/1979 00:00,09/07/1979 00:00,11,0
Jenny Whalen,202178,24/07/1989 00:00,24/06/1991 00:00,13,0
Jenny Zambrano,203085,04/12/2000 00:00,19/02/2001 00:00,3,0
Jenny Zika,202069,10/07/2000 00:00,21/10/2002 00:00,23,0
Jente Smit,213922,12/08/2013 00:00,11/08/2014 00:00,3,0
Jenya Plevako,205866,27/07/2009 00:00,27/07/2009 00:00,1,0
Jeom Ja Doh,235002,11/06/1990 00:00,24/08/1992 00:00,13,0
Jeom Re Park,212398,20/07/1986 00:00,20/07/1986 00:00,1,0
Jeom Sang Choi,213169,11/06/1990 00:00,31/08/1992 00:00,56,0
Jeong A Cho,205128,05/06/2000 00:00,08/09/2008 00:00,57,0
Jeong Eun Park,208706,05/07/2004 00:00,11/07/2005 00:00,2,0
Jeong Eun Shin,236383,08/05/1995 00:00,08/05/1995 00:00,2,0
Jeong Hee Paek,213437,06/09/1993 00:00,29/05/1995 00:00,9,0
Jeong Moon,222213,10/06/2019 00:00,05/09/2022 00:00,9,0
Jeong Myung Lee,202517,26/07/1987 00:00,08/06/1992 00:00,70,0
Jeong Soon Lee,201971,09/07/1984 00:00,20/07/1986 00:00,23,0
Jeong Soon Yang,200258,02/11/1970 00:00,22/08/1976 00:00,18,0
Jeong Soon Yaung,223562,02/01/1973 00:00,25/06/1973 00:00,3,0
Jeong Won Kim,235469,10/06/1991 00:00,10/06/1991 00:00,1,0
Jeong Yeon Choi,222116,13/05/2019 00:00,13/05/2019 00:00,1,0
Jeongyun Lee,215323,22/06/2015 00:00,02/09/2019 00:00,16,0
Jeri Ebaniz,232024,07/10/1985 00:00,07/10/1985 00:00,1,0
Jeri Ingram,200598,23/03/1987 00:00,21/10/1996 00:00,234,0
Jermine Sherif,230127,04/01/2021 00:00,19/12/2022 00:00,27,0
Jerricka Boone,215378,27/07/2015 00:00,09/03/2020 00:00,16,0
Jesica Audina,215210,18/05/2015 00:00,18/05/2015 00:00,1,0
Jesica Escobar,209657,23/04/2007 00:00,23/04/2007 00:00,1,0
Jesika Maleckova,206335,28/11/2011 00:00,14/11/2022 00:00,450,0
Jeske Van Erven,203777,29/01/1979 00:00,07/07/1980 00:00,48,0
Jess Hill,259942,18/04/2022 00:00,18/04/2022 00:00,1,0
Jesse Hollins,215982,30/05/2016 00:00,30/05/2016 00:00,1,0
Jessi Robinson,205112,29/07/2002 00:00,12/07/2004 00:00,7,0
Jessica Balbuena,207783,30/06/1997 00:00,27/05/1998 00:00,2,0
Jessica Bernales,252543,04/10/2021 00:00,10/10/2022 00:00,3,0
Jessica Bertoldo,216075,15/01/2018 00:00,05/09/2022 00:00,53,0
Jessica Birowski,211780,23/07/2012 00:00,23/07/2012 00:00,1,0
Jessica Board,259574,03/01/2022 00:00,21/11/2022 00:00,3,0
Jessica Bouzas Maneiro,222601,09/09/2019 00:00,21/11/2022 00:00,206,0
Jessica Brito,210219,01/12/2008 00:00,01/12/2008 00:00,1,0
Jessica Brouwer,210315,15/06/2009 00:00,15/06/2009 00:00,1,0
Jessica Bruehwiler,214917,20/10/2014 00:00,13/06/2016 00:00,6,0
Jessica Bruyns,220094,23/09/2019 00:00,23/09/2019 00:00,1,0
Jessica Celestre,235910,18/05/1992 00:00,22/08/1994 00:00,18,0
Jessica Christa Wirahadipoernomo,222252,17/06/2019 00:00,17/06/2019 00:00,1,0
Jessica Cohen,202914,19/11/2007 00:00,19/07/2010 00:00,21,0
Jessica Cortes,211248,27/06/2011 00:00,30/06/2014 00:00,8,0
Jessica Crivelletto,214980,08/12/2014 00:00,20/08/2018 00:00,61,0
Jessica Dicico,233040,28/09/1987 00:00,28/09/1987 00:00,2,0
Jessica Emmons,200656,26/01/1987 00:00,17/01/1994 00:00,202,0
Jessica Engels,205196,08/03/2004 00:00,14/03/2005 00:00,9,0
Jessica Failla,214696,14/07/2014 00:00,21/11/2022 00:00,160,0
Jessica Ferguson,209126,12/09/2005 00:00,18/09/2006 00:00,12,0
Jessica Fernandez,202329,08/03/1993 00:00,04/10/2004 00:00,264,0
Jessica Fowler,221861,11/02/2019 00:00,21/03/2022 00:00,31,0
Jessica Franke,252512,04/10/2021 00:00,31/01/2022 00:00,2,0
Jessica Ginier,202665,02/03/2009 00:00,24/02/2014 00:00,101,0
Jessica Glavas,222887,28/10/2019 00:00,02/03/2020 00:00,2,0
Jessica Golovin,214525,02/06/2014 00:00,27/07/2015 00:00,16,0
Jessica Gomez Galloso,210562,30/11/2009 00:00,30/11/2009 00:00,1,0
Jessica Green,209557,27/11/2006 00:00,27/11/2006 00:00,1,0
Jessica Hinojosa Gomez,213739,27/05/2013 00:00,28/11/2022 00:00,80,0
Jessica Ho,211855,24/09/2012 00:00,12/08/2019 00:00,134,0
Jessica Homberg,208744,16/08/2004 00:00,23/06/2008 00:00,4,0
Jessica Hubbard,207623,05/06/2000 00:00,12/06/2000 00:00,2,0
Jessica Iniguez,208505,29/09/2003 00:00,29/09/2003 00:00,1,0
Jessica Jackson,205351,23/05/2005 00:00,12/11/2007 00:00,17,0
Jessica Keunyeong Jeong,260383,18/07/2022 00:00,25/07/2022 00:00,2,0
Jessica Kirkland,201404,18/02/2002 00:00,13/07/2009 00:00,150,0
Jessica Laing,210538,26/10/2009 00:00,26/10/2009 00:00,1,0
Jessica Lawrence,211173,13/06/2011 00:00,07/07/2014 00:00,34,0
Jessica Legendre,222269,24/06/2019 00:00,24/06/2019 00:00,1,0
Jessica Lehnhoff,202709,21/10/1997 00:00,26/04/2008 00:00,104,0
Jessica Livianu,220723,25/09/2017 00:00,14/02/2022 00:00,45,0
Jessica Lopez Lopez,208089,17/09/2001 00:00,17/09/2001 00:00,1,0
Jessica Luisa Alsola,222353,15/07/2019 00:00,19/09/2022 00:00,20,0
Jessica Marie Agra,209175,14/11/2005 00:00,17/11/2008 00:00,4,0
Jessica Marmorstein,221478,03/12/2018 00:00,28/11/2022 00:00,18,0
Jessica Matthews,259609,10/01/2022 00:00,24/10/2022 00:00,12,0
Jessica Mcclintock,209424,28/08/2006 00:00,28/08/2006 00:00,1,0
Jessica Mckeown,208074,28/10/2000 00:00,23/07/2001 00:00,2,0
Jessica Mezo,208720,30/08/2004 00:00,10/07/2006 00:00,18,0
Jessica Moore,201487,02/01/2006 00:00,26/03/2018 00:00,400,0
Jessica Nguyen,203158,17/03/2003 00:00,27/08/2007 00:00,31,0
Jessica Obi,209588,26/02/2007 00:00,26/02/2007 00:00,1,0
Jessica Orselli,205463,29/08/2005 00:00,21/05/2007 00:00,68,0
Jessica Palma,208776,09/08/2004 00:00,09/08/2004 00:00,1,0
Jessica Pegula,202468,06/04/2009 00:00,31/10/2022 00:00,502,0
Jessica Perez,213886,22/07/2013 00:00,18/08/2014 00:00,2,0
Jessica Picas,211134,23/05/2011 00:00,23/05/2011 00:00,1,0
Jessica Pieri,213620,22/04/2013 00:00,10/10/2022 00:00,334,0
Jessica Plazas,216151,15/08/2016 00:00,14/03/2022 00:00,79,0
Jessica Portwig,233733,15/02/2021 00:00,15/02/2021 00:00,1,0
Jessica Raith,206247,18/07/2011 00:00,01/08/2011 00:00,2,0
Jessica Ren,204436,16/03/2009 00:00,13/01/2014 00:00,45,0
Jessica Roland Rosario,202930,12/05/2000 00:00,04/06/2012 00:00,64,0
Jessica Sabeshinskaja,210532,02/11/2009 00:00,01/10/2012 00:00,39,0
Jessica Schaer,205374,20/02/2006 00:00,10/09/2007 00:00,14,0
Jessica Simosa,207805,17/07/2000 00:00,14/07/2003 00:00,7,0
Jessica Simpson,212011,03/12/2012 00:00,04/07/2016 00:00,31,0
Jessica Solana,236449,04/09/1995 00:00,04/09/1995 00:00,2,0
Jessica Steck,201728,27/09/1993 00:00,07/10/2002 00:00,213,0
Jessica Stein,206816,14/02/2000 00:00,19/02/2001 00:00,6,0
Jessica Sweeting,212175,23/04/2003 00:00,25/04/2003 00:00,3,0
Jessica Tapia,235540,09/09/1991 00:00,09/09/1991 00:00,1,0
Jessica Wacnik,210860,27/09/2010 00:00,03/07/2017 00:00,57,0
Jessica Weeks,208923,25/04/2005 00:00,25/04/2005 00:00,1,0
Jessica Weyreuter,205049,13/08/2001 00:00,25/09/2006 00:00,50,0
Jessica Williams,208990,30/05/2005 00:00,31/07/2006 00:00,10,0
Jessica Young,213565,11/03/2013 00:00,11/03/2013 00:00,1,0
Jessica Zanelli,231668,30/07/1984 00:00,15/04/1985 00:00,4,0
Jessie Aney,214297,03/03/2014 00:00,28/11/2022 00:00,218,0
Jessie Culley,223193,17/02/2020 00:00,24/02/2020 00:00,3,0
Jessie De Vries,206534,09/08/1999 00:00,30/10/2006 00:00,40,0
Jessie Jiaxin Gong,214585,16/06/2014 00:00,19/06/2017 00:00,5,0
Jessie Rochefort,207479,28/08/2000 00:00,02/10/2000 00:00,5,0
Jessika Ponchet,211316,08/08/2011 00:00,12/12/2022 00:00,398,0
Jessy Rompies,202645,19/09/2005 00:00,08/08/2022 00:00,243,0
Jessyca Arthur,203130,22/07/2002 00:00,14/07/2003 00:00,6,0
Jetpisit Lertsirisumpan,207684,09/09/1996 00:00,09/09/1996 00:00,1,0
Jette Wilhelmsen,213383,31/05/1993 00:00,16/01/1995 00:00,14,0
Jewel Peterson,202346,21/06/1999 00:00,13/07/2009 00:00,107,0
Jheni Osman,204464,25/04/1994 00:00,06/08/2001 00:00,39,0
Jhilik Chakma,223434,17/08/2020 00:00,17/08/2020 00:00,1,0
Ji Ae Kim,205400,15/05/2006 00:00,20/12/2010 00:00,16,0
Ji Fei Yu,212814,14/10/2000 00:00,08/10/2001 00:00,3,0
Ji Hee Choi,204288,29/06/2009 00:00,19/12/2022 00:00,317,0
Ji Hee Lee,206397,25/08/2008 00:00,05/09/2016 00:00,42,0
Ji Hey Lee,215499,31/08/2015 00:00,31/08/2015 00:00,1,0
Ji Hye Kim,206128,16/05/2011 00:00,29/08/2011 00:00,2,0
Ji Hye Shin,210354,22/06/2009 00:00,17/05/2010 00:00,2,0
Ji Hyeon Seo,222548,26/08/2019 00:00,26/08/2019 00:00,1,0
Ji Hyun Kang,260193,06/06/2022 00:00,06/06/2022 00:00,1,0
Ji Hyun Kim,209258,22/05/2006 00:00,22/05/2006 00:00,1,0
Ji Hyun Lee,206140,18/08/2008 00:00,25/05/2015 00:00,5,0
Ji Lee,215949,30/05/2022 00:00,30/05/2022 00:00,1,0
Ji Min Park,214680,30/06/2014 00:00,05/09/2022 00:00,12,0
Ji Seon Kim,235456,03/06/1991 00:00,03/06/1991 00:00,1,0
Ji Sook Kim,212884,25/09/2006 00:00,25/09/2006 00:00,1,0
Ji Sun Ha,205029,29/10/2001 00:00,03/04/2006 00:00,26,0
Ji Sun Kim,205947,15/05/2006 00:00,22/06/2015 00:00,36,0
Ji Youn Lee,205118,31/05/2004 00:00,14/05/2007 00:00,11,0
Ji Young Im,236382,08/05/1995 00:00,08/05/1995 00:00,2,0
Ji Young Kim,204285,29/10/2001 00:00,24/08/2015 00:00,143,0
Ji Young Lee,208342,16/06/2003 00:00,25/09/2006 00:00,2,0
Ji Young Seo,222216,10/06/2019 00:00,20/12/2021 00:00,4,0
Ji Young Yoo,208120,08/09/1997 00:00,15/07/2002 00:00,3,0
Ji Yun Park,210352,22/06/2009 00:00,22/06/2015 00:00,3,0
Ji Yun Yun,214681,30/06/2014 00:00,30/06/2014 00:00,1,0
Jia Bao Yin,208236,08/10/2001 00:00,09/09/2002 00:00,3,0
Jia Bei Mei,210427,24/08/2009 00:00,06/05/2013 00:00,7,0
Jia Jing Lu,203288,23/05/2005 00:00,14/11/2022 00:00,710,0
Jia Lin,205027,14/04/2003 00:00,14/04/2003 00:00,1,0
Jia Qi Kang,214608,16/06/2014 00:00,17/02/2020 00:00,206,0
Jia Ren,215947,13/02/2017 00:00,08/07/2019 00:00,34,0
Jia Xiang Lu,223123,20/02/2006 00:00,16/12/2013 00:00,104,0
Jia Yi Dong,222628,09/09/2019 00:00,10/10/2022 00:00,25,0
Jia Zhao,203197,22/07/2002 00:00,20/02/2006 00:00,20,0
Jiahe Cai,220313,27/02/2017 00:00,13/05/2019 00:00,5,0
Jiahuan He,215775,11/01/2016 00:00,02/12/2019 00:00,11,0
Jiahui Chen,214288,06/05/2013 00:00,21/10/2019 00:00,79,0
Jiakang Li,219868,17/07/2017 00:00,05/11/2018 00:00,18,0
Jiale Zhang,260795,10/10/2022 00:00,28/11/2022 00:00,18,0
Jialu Huang,210603,29/03/2010 00:00,29/03/2010 00:00,1,0
Jian Ibrahim,248662,20/09/2021 00:00,02/05/2022 00:00,4,0
Jiang Yu,207796,30/06/1997 00:00,30/06/1997 00:00,1,0
Jiangxue Han,220497,19/06/2017 00:00,26/09/2022 00:00,85,0
Jiaqi Wang,221181,09/07/2018 00:00,22/11/2021 00:00,30,0
Jiaqi Yang,215135,27/04/2015 00:00,27/04/2015 00:00,1,0
Jiatian Qi,216017,06/06/2016 00:00,21/10/2019 00:00,30,0
Jiaxi Lu,214724,28/07/2014 00:00,02/12/2019 00:00,157,0
Jiaxue Zang,216390,31/10/2016 00:00,09/07/2018 00:00,10,0
Jiaying He,220308,26/06/2017 00:00,23/09/2019 00:00,23,0
Jiayu Xu,222606,09/09/2019 00:00,23/09/2019 00:00,5,0
Jiayuan Xue,211088,09/05/2011 00:00,09/06/2014 00:00,3,0
Jiayun Zhu,221301,10/09/2018 00:00,18/07/2022 00:00,25,0
Jie Hao,202293,11/09/2000 00:00,17/08/2009 00:00,133,0
Jie Xu,206792,11/09/2000 00:00,16/07/2001 00:00,2,0
Jie Zeng,205171,29/07/2002 00:00,03/07/2006 00:00,31,0
Jie Zheng,201386,17/04/2000 00:00,19/01/2015 00:00,640,0
Jieke Stroobant,211322,15/08/2011 00:00,12/08/2013 00:00,2,0
Jieon Oh,260133,30/05/2022 00:00,30/05/2022 00:00,1,0
Jigyasa Narsinghani,223201,17/02/2020 00:00,27/12/2021 00:00,4,0
Jihan Patel,207302,22/05/2000 00:00,22/05/2000 00:00,1,0
Jihane Megdiche,220396,01/05/2017 00:00,01/05/2017 00:00,1,0
Jihene Benzeggouta,211443,17/10/2011 00:00,17/10/2011 00:00,1,0
Jiho Shin,222215,10/06/2019 00:00,05/12/2022 00:00,92,0
Jihyun Won,260640,05/09/2022 00:00,05/09/2022 00:00,1,0
Jil Lin Leong,207508,08/03/1995 00:00,29/01/2001 00:00,20,0
Jil Nora Engelmann,211346,29/08/2011 00:00,02/10/2017 00:00,91,0
